ITERATION 3 

PARAMS:
-> num_beams:  10 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.2 
-> temperature:  1.2 
-> top_k:  100 
-> top_p:  0.8 
-> max_length:  100 
 
LOSS 9.22384262084961 	 ACC 0.25 
LOSS 0.03376651927828789 	 ACC 0.0 
LOSS 0.010954167693853378 	 ACC 0.0 
LOSS 0.029634201899170876 	 ACC 0.0 
LOSS 0.019168764352798462 	 ACC 0.0 
LOSS 0.019215090200304985 	 ACC 0.0 
LOSS 0.02783307060599327 	 ACC 0.0 
LOSS 0.013078763149678707 	 ACC 0.0 
LOSS 0.02027205005288124 	 ACC 0.0 
LOSS 0.01702798344194889 	 ACC 0.0 
LOSS 0.018155010417103767 	 ACC 0.0 
LOSS 0.014289404265582561 	 ACC 0.0 
LOSS 0.019200410693883896 	 ACC 0.0 
LOSS 0.0217804703861475 	 ACC 0.25 
LOSS 0.019200550392270088 	 ACC 0.0 
LOSS 0.013606046326458454 	 ACC 0.0 
LOSS 0.017251715064048767 	 ACC 0.0 
LOSS 0.02996661700308323 	 ACC 0.0 
LOSS 0.005744882393628359 	 ACC 0.0 
LOSS 0.021129077300429344 	 ACC 0.0 
LOSS 0.04345551133155823 	 ACC 0.0 
LOSS 0.1751878708600998 	 ACC 0.25 
LOSS 0.011723645031452179 	 ACC 0.0 
LOSS 0.01948714256286621 	 ACC 0.0 
LOSS 0.034786853939294815 	 ACC 0.0 
LOSS 0.019144656136631966 	 ACC 0.0 
LOSS 0.011526445858180523 	 ACC 0.0 
LOSS 0.010581567883491516 	 ACC 0.0 
LOSS 0.04128988832235336 	 ACC 0.0 
LOSS 0.011454176157712936 	 ACC 0.0 
LOSS 0.008215922862291336 	 ACC 0.0 
LOSS 0.037663038820028305 	 ACC 0.0 
LOSS 0.008210503496229649 	 ACC 0.0 
LOSS 0.02114785648882389 	 ACC 0.0 
LOSS 0.008419115096330643 	 ACC 0.0 
LOSS 0.020126016810536385 	 ACC 0.0 
LOSS 0.20361614227294922 	 ACC 0.0 
LOSS 0.00042940760613419116 	 ACC 0.0 
LOSS 0.005790781695395708 	 ACC 0.0 
LOSS 0.1275276392698288 	 ACC 0.0 
LOSS 0.008755424991250038 	 ACC 0.0 
LOSS 0.028086315840482712 	 ACC 0.0 
LOSS 0.0053466507233679295 	 ACC 0.0 
LOSS 0.08523153513669968 	 ACC 0.0 
LOSS 0.030790748074650764 	 ACC 0.0 
LOSS 0.012308749370276928 	 ACC 0.0 
LOSS 0.027604632079601288 	 ACC 0.0 
LOSS 0.016622506082057953 	 ACC 0.0 
LOSS 0.017105385661125183 	 ACC 0.0 
LOSS 0.005798418540507555 	 ACC 0.0 
LOSS 0.014057664200663567 	 ACC 0.0 
LOSS 0.022943301126360893 	 ACC 0.0 
LOSS 0.047494687139987946 	 ACC 0.0 
LOSS 0.008523687720298767 	 ACC 0.0 
LOSS 0.0267599169164896 	 ACC 0.0 
LOSS 0.006932987365871668 	 ACC 0.0 
LOSS 0.02182556688785553 	 ACC 0.0 
LOSS 0.02324342355132103 	 ACC 0.0 
LOSS 0.01570187509059906 	 ACC 0.0 
LOSS 0.0009847197216004133 	 ACC 0.0 
LOSS 0.0018565631471574306 	 ACC 0.0 
LOSS 0.016559148207306862 	 ACC 0.0 
LOSS 0.027583708986639977 	 ACC 0.0 
LOSS 0.014996139332652092 	 ACC 0.0 
LOSS 0.005815528798848391 	 ACC 0.0 
LOSS 0.024387702345848083 	 ACC 0.0 
LOSS 0.02153690718114376 	 ACC 0.0 
LOSS 0.024958163499832153 	 ACC 0.25 
LOSS 0.09061529487371445 	 ACC 0.0 
LOSS 0.010731217451393604 	 ACC 0.0 
LOSS 0.011042417027056217 	 ACC 0.0 
LOSS 0.02747889794409275 	 ACC 0.0 
LOSS 0.01052103005349636 	 ACC 0.0 
LOSS 0.015481499023735523 	 ACC 0.0 
LOSS 0.006683464627712965 	 ACC 0.0 
LOSS 0.01771780103445053 	 ACC 0.0 
LOSS 0.018036572262644768 	 ACC 0.0 
LOSS 0.020401738584041595 	 ACC 0.0 
LOSS 0.04466446489095688 	 ACC 0.0 
LOSS 0.058885201811790466 	 ACC 0.0 
LOSS 0.030721865594387054 	 ACC 0.0 
LOSS 0.008572145365178585 	 ACC 0.0 
LOSS 0.018100781366229057 	 ACC 0.0 
LOSS 0.006055532488971949 	 ACC 0.0 
LOSS 0.06358698755502701 	 ACC 0.0 
LOSS 0.02156749553978443 	 ACC 0.0 
LOSS 0.011778934858739376 	 ACC 0.0 
LOSS 0.05475735664367676 	 ACC 0.0 
LOSS 0.007666503544896841 	 ACC 0.0 
LOSS 0.008976810611784458 	 ACC 0.0 
LOSS 0.08126360923051834 	 ACC 0.0 
LOSS 0.02314654178917408 	 ACC 0.0 
LOSS 0.03588796406984329 	 ACC 0.0 
LOSS 0.01131212618201971 	 ACC 0.0 
LOSS 0.01914323680102825 	 ACC 0.0 
LOSS 0.04266776889562607 	 ACC 0.0 
LOSS 0.03963858261704445 	 ACC 0.0 
LOSS 0.0177033431828022 	 ACC 0.0 
LOSS 0.017886947840452194 	 ACC 0.0 
LOSS 0.4114689528942108 	 ACC 0.0 
LOSS 0.022965500131249428 	 ACC 0.0 
LOSS 0.02141485922038555 	 ACC 0.0 
LOSS 0.015877313911914825 	 ACC 0.0 
LOSS 0.009173909202218056 	 ACC 0.0 
LOSS 0.03715731203556061 	 ACC 0.0 
LOSS 0.01331799104809761 	 ACC 0.0 
LOSS 0.02449050173163414 	 ACC 0.0 
LOSS 0.014960032887756824 	 ACC 0.0 
LOSS 0.018973717465996742 	 ACC 0.0 
LOSS 0.005132718477398157 	 ACC 0.0 
LOSS 0.029896242544054985 	 ACC 0.0 
LOSS 0.018911954015493393 	 ACC 0.0 
LOSS 0.02337014302611351 	 ACC 0.0 
LOSS 0.025711074471473694 	 ACC 0.0 
LOSS 0.0162446778267622 	 ACC 0.0 
LOSS 0.16687925159931183 	 ACC 0.0 
LOSS 0.03082459606230259 	 ACC 0.0 
LOSS 0.016446517780423164 	 ACC 0.0 
LOSS 0.0925263911485672 	 ACC 0.0 
LOSS 0.03873274847865105 	 ACC 0.0 
LOSS 0.01232028380036354 	 ACC 0.0 
LOSS 0.006700135767459869 	 ACC 0.0 
LOSS 0.0162119809538126 	 ACC 0.0 
LOSS 0.00837347749620676 	 ACC 0.0 
LOSS 0.08412127941846848 	 ACC 0.0 
LOSS 0.012717592529952526 	 ACC 0.0 
LOSS 0.020417077466845512 	 ACC 0.0 
LOSS 0.01515765767544508 	 ACC 0.0 
LOSS 0.009367264807224274 	 ACC 0.0 
LOSS 0.00389970769174397 	 ACC 0.0 
LOSS 0.0049440814182162285 	 ACC 0.0 
LOSS 0.01897173374891281 	 ACC 0.0 
LOSS 0.015722468495368958 	 ACC 0.0 
LOSS 0.015564878471195698 	 ACC 0.0 
LOSS 0.0161430723965168 	 ACC 0.0 
LOSS 0.004502481315284967 	 ACC 0.0 
LOSS 0.010270963422954082 	 ACC 0.0 
LOSS 0.028061872348189354 	 ACC 0.25 
LOSS 0.01053394004702568 	 ACC 0.0 
LOSS 0.000517548352945596 	 ACC 0.0 
LOSS 0.01634272001683712 	 ACC 0.0 
LOSS 0.02259552665054798 	 ACC 0.0 
LOSS 0.008840695023536682 	 ACC 0.0 
LOSS 0.01750362291932106 	 ACC 0.0 
LOSS 0.20587898790836334 	 ACC 0.0 
LOSS 0.020729906857013702 	 ACC 0.0 
LOSS 0.03979466110467911 	 ACC 0.0 
LOSS 0.01624038815498352 	 ACC 0.0 
LOSS 0.010855811648070812 	 ACC 0.0 
LOSS 0.020470229908823967 	 ACC 0.0 
LOSS 0.024258630350232124 	 ACC 0.0 
LOSS 0.018127234652638435 	 ACC 0.0 
LOSS 0.01698274351656437 	 ACC 0.0 
LOSS 0.009651594795286655 	 ACC 0.0 
LOSS 0.010171015746891499 	 ACC 0.0 
LOSS 0.032744623720645905 	 ACC 0.0 
LOSS 0.011347808875143528 	 ACC 0.0 
LOSS 0.009418974630534649 	 ACC 0.0 
LOSS 0.010463208891451359 	 ACC 0.0 
LOSS 0.012863350100815296 	 ACC 0.0 
LOSS 0.07327885925769806 	 ACC 0.0 
LOSS 0.04449465125799179 	 ACC 0.0 
LOSS 0.012796923518180847 	 ACC 0.0 
LOSS 0.019095100462436676 	 ACC 0.0 
LOSS 0.014514399692416191 	 ACC 0.0 
LOSS 0.018195556476712227 	 ACC 0.0 
LOSS 0.00830155424773693 	 ACC 0.0 
LOSS 0.01088744681328535 	 ACC 0.0 
LOSS 0.01013854332268238 	 ACC 0.0 
LOSS 0.004161202348768711 	 ACC 0.0 
LOSS 0.0021159544121474028 	 ACC 0.0 
LOSS 0.015536488965153694 	 ACC 0.0 
LOSS 0.027277464047074318 	 ACC 0.0 
LOSS 0.015863096341490746 	 ACC 0.0 
LOSS 0.015688205137848854 	 ACC 0.0 
LOSS 0.010770872235298157 	 ACC 0.0 
LOSS 0.010090792551636696 	 ACC 0.0 
LOSS 0.022710878401994705 	 ACC 0.0 
LOSS 0.009654127061367035 	 ACC 0.0 
LOSS 0.012569732964038849 	 ACC 0.0 
LOSS 0.021402902901172638 	 ACC 0.0 
LOSS 0.009742245078086853 	 ACC 0.0 
LOSS 0.02391676977276802 	 ACC 0.0 
LOSS 0.012340600602328777 	 ACC 0.0 
LOSS 0.017274528741836548 	 ACC 0.0 
LOSS 0.11416211724281311 	 ACC 0.0 
LOSS 0.014534794725477695 	 ACC 0.0 
LOSS 0.006681470666080713 	 ACC 0.0 
LOSS 0.01813456229865551 	 ACC 0.0 
LOSS 0.011193588376045227 	 ACC 0.0 
LOSS 0.08275115489959717 	 ACC 0.0 
LOSS 0.004877927713096142 	 ACC 0.0 
LOSS 0.008855265565216541 	 ACC 0.0 
LOSS 0.012853879481554031 	 ACC 0.0 
LOSS 0.01563291996717453 	 ACC 0.0 
LOSS 0.008463642559945583 	 ACC 0.0 
LOSS 0.00914947222918272 	 ACC 0.0 
LOSS 0.00846153125166893 	 ACC 0.0 
LOSS 0.012916512787342072 	 ACC 0.0 
LOSS 0.024911588057875633 	 ACC 0.0 
LOSS 0.00662564393132925 	 ACC 0.0 
LOSS 0.019195688888430595 	 ACC 0.0 
LOSS 0.032334666699171066 	 ACC 0.0 
LOSS 0.011784769594669342 	 ACC 0.0 
LOSS 0.015071762725710869 	 ACC 0.0 
LOSS 0.016009340062737465 	 ACC 0.0 
LOSS 0.01700390875339508 	 ACC 0.0 
LOSS 0.012397819198668003 	 ACC 0.0 
LOSS 0.012077009305357933 	 ACC 0.0 
LOSS 0.009607658721506596 	 ACC 0.0 
LOSS 0.06272326409816742 	 ACC 0.0 
LOSS 0.015282918699085712 	 ACC 0.0 
LOSS 0.005163253750652075 	 ACC 0.0 
LOSS 0.0052091688849031925 	 ACC 0.0 
LOSS 0.009071099571883678 	 ACC 0.0 
LOSS 0.004954159259796143 	 ACC 0.0 
LOSS 0.015063398517668247 	 ACC 0.0 
LOSS 0.025119924917817116 	 ACC 0.0 
LOSS 0.009936325252056122 	 ACC 0.0 
LOSS 0.009707054123282433 	 ACC 0.0 
LOSS 0.008017952553927898 	 ACC 0.0 
LOSS 0.005697647575289011 	 ACC 0.0 
LOSS 0.007130273152142763 	 ACC 0.0 
LOSS 0.05017198622226715 	 ACC 0.0 
LOSS 0.0008329577394761145 	 ACC 0.0 
LOSS 0.03786182776093483 	 ACC 0.0 
LOSS 0.01759207993745804 	 ACC 0.0 
LOSS 0.0117272287607193 	 ACC 0.0 
LOSS 0.002827918855473399 	 ACC 0.0 
LOSS 0.019298410043120384 	 ACC 0.0 
LOSS 0.019584061577916145 	 ACC 0.0 
LOSS 0.001550351153127849 	 ACC 0.0 
LOSS 0.022222444415092468 	 ACC 0.0 
LOSS 0.019027095288038254 	 ACC 0.0 
LOSS 0.017835842445492744 	 ACC 0.0 
LOSS 0.016387294977903366 	 ACC 0.0 
LOSS 0.02283620275557041 	 ACC 0.0 
LOSS 0.007280980236828327 	 ACC 0.0 
LOSS 0.10261022299528122 	 ACC 0.0 
LOSS 0.01426236517727375 	 ACC 0.0 
LOSS 0.007581082638353109 	 ACC 0.0 
LOSS 0.013349697925150394 	 ACC 0.0 
LOSS 0.006112489849328995 	 ACC 0.0 
LOSS 0.005908417049795389 	 ACC 0.0 
LOSS 0.009027368389070034 	 ACC 0.0 
LOSS 0.010111188516020775 	 ACC 0.0 
LOSS 0.011487972922623158 	 ACC 0.0 
LOSS 0.018301088362932205 	 ACC 0.0 
LOSS 0.017684007063508034 	 ACC 0.0 
LOSS 0.008511952124536037 	 ACC 0.0 
LOSS 0.06436273455619812 	 ACC 0.0 
LOSS 0.02359028160572052 	 ACC 0.0 
LOSS 0.032755110412836075 	 ACC 0.0 
LOSS 0.013396486639976501 	 ACC 0.0 
LOSS 0.10264158248901367 	 ACC 0.0 
LOSS 0.050123393535614014 	 ACC 0.0 
LOSS 0.02234783209860325 	 ACC 0.14999999999999997 
LOSS 0.012612853199243546 	 ACC 0.0 
LOSS 0.013813294470310211 	 ACC 0.0 
LOSS 0.010801032185554504 	 ACC 0.0 
LOSS 0.0055030398070812225 	 ACC 0.0 
LOSS 0.012967582792043686 	 ACC 0.25 
LOSS 0.050652503967285156 	 ACC 0.0 
LOSS 0.018964000046253204 	 ACC 0.25 
LOSS 0.008486670441925526 	 ACC 0.14999999999999997 
LOSS 0.0745360478758812 	 ACC 0.0 
LOSS 0.005100575275719166 	 ACC 0.0 
LOSS 0.013534757308661938 	 ACC 0.0 
LOSS 0.000364303239621222 	 ACC 0.0 
LOSS 0.006970895454287529 	 ACC 0.0 
LOSS 0.009768146090209484 	 ACC 0.0 
LOSS 0.007515863049775362 	 ACC 0.0 
LOSS 0.01468963548541069 	 ACC 0.0 
LOSS 0.016732107847929 	 ACC 0.0 
LOSS 0.01348647940903902 	 ACC 0.0 
LOSS 0.011380147188901901 	 ACC 0.0 
LOSS 0.08399934321641922 	 ACC 0.0 
LOSS 0.01130391750484705 	 ACC 0.0 
LOSS 0.010889343917369843 	 ACC 0.0 
LOSS 0.011704451404511929 	 ACC 0.0 
LOSS 0.01176400575786829 	 ACC 0.0 
LOSS 0.010677855461835861 	 ACC 0.0 
LOSS 0.012517786584794521 	 ACC 0.0 
LOSS 0.01916787400841713 	 ACC 0.0 
LOSS 0.053260669112205505 	 ACC 0.0 
LOSS 0.01170333381742239 	 ACC 0.0 
LOSS 0.017166370525956154 	 ACC 0.0 
LOSS 0.018663333728909492 	 ACC 0.0 
LOSS 0.012356105260550976 	 ACC 0.0 
LOSS 0.009644917212426662 	 ACC 0.0 
LOSS 0.13720948994159698 	 ACC 0.0 
LOSS 0.015063725411891937 	 ACC 0.0 
LOSS 0.01782468520104885 	 ACC 0.0 
LOSS 0.014377866871654987 	 ACC 0.0 
LOSS 0.011086885817348957 	 ACC 0.0 
LOSS 0.007068871054798365 	 ACC 0.0 
LOSS 0.021588385105133057 	 ACC 0.0 
LOSS 0.0157637856900692 	 ACC 0.0 
LOSS 0.012114259414374828 	 ACC 0.0 
LOSS 0.006357123143970966 	 ACC 0.0 
LOSS 0.011641989462077618 	 ACC 0.0 
LOSS 0.005649929400533438 	 ACC 0.0 
LOSS 0.00992491003125906 	 ACC 0.0 
LOSS 0.0011491404147818685 	 ACC 0.0 
LOSS 0.009273774921894073 	 ACC 0.0 
LOSS 0.008765747770667076 	 ACC 0.0 
LOSS 0.0021760619711130857 	 ACC 0.0 
LOSS 0.008888683281838894 	 ACC 0.0 
LOSS 0.01433610636740923 	 ACC 0.0 
LOSS 0.01061965525150299 	 ACC 0.0 
LOSS 0.010692896321415901 	 ACC 0.0 
LOSS 0.0005033775814808905 	 ACC 0.0 
LOSS 0.019632933661341667 	 ACC 0.0 
LOSS 0.012816555798053741 	 ACC 0.0 
LOSS 0.008977274410426617 	 ACC 0.0 
LOSS 0.010313588194549084 	 ACC 0.0 
LOSS 0.017722640186548233 	 ACC 0.0 
LOSS 0.007423240691423416 	 ACC 0.0 
LOSS 0.010796903632581234 	 ACC 0.0 
LOSS 0.03952092304825783 	 ACC 0.0 
LOSS 0.012644650414586067 	 ACC 0.0 
LOSS 0.012047702446579933 	 ACC 0.0 
LOSS 0.013477036729454994 	 ACC 0.0 
LOSS 0.008929423987865448 	 ACC 0.0 
LOSS 0.011939766816794872 	 ACC 0.0 
LOSS 0.003191750729456544 	 ACC 0.0 
LOSS 0.012697111815214157 	 ACC 0.0 
LOSS 0.028695572167634964 	 ACC 0.0 
LOSS 0.007633883971720934 	 ACC 0.0 
LOSS 0.010160770267248154 	 ACC 0.0 
LOSS 0.0116029754281044 	 ACC 0.0 
LOSS 0.050396163016557693 	 ACC 0.0 
LOSS 0.009561670944094658 	 ACC 0.0 
LOSS 0.010729823261499405 	 ACC 0.0 
LOSS 0.016868798062205315 	 ACC 0.0 
LOSS 0.007639266550540924 	 ACC 0.0 
LOSS 0.11692997068166733 	 ACC 0.0 
LOSS 0.007841628044843674 	 ACC 0.0 
LOSS 0.007273311261087656 	 ACC 0.0 
LOSS 0.020390499383211136 	 ACC 0.0 
LOSS 0.01046361681073904 	 ACC 0.0 
LOSS 0.010986119508743286 	 ACC 0.0 
LOSS 0.008619088679552078 	 ACC 0.0 
LOSS 0.047507815062999725 	 ACC 0.0 
LOSS 0.012373203411698341 	 ACC 0.0 
LOSS 0.012645888142287731 	 ACC 0.0 
LOSS 0.017936207354068756 	 ACC 0.0 
LOSS 0.01757267490029335 	 ACC 0.0 
LOSS 0.00716059934347868 	 ACC 0.0 
LOSS 0.020013151690363884 	 ACC 0.0 
LOSS 0.013389330357313156 	 ACC 0.0 
LOSS 0.011187332682311535 	 ACC 0.0 
LOSS 0.02655598521232605 	 ACC 0.0 
LOSS 0.02343011647462845 	 ACC 0.0 
LOSS 0.030238403007388115 	 ACC 0.0 
LOSS 0.01243306789547205 	 ACC 0.0 
LOSS 0.00645409245043993 	 ACC 0.0 
LOSS 0.0024430211633443832 	 ACC 0.0 
LOSS 0.01999564655125141 	 ACC 0.0 
LOSS 0.010113378055393696 	 ACC 0.0 
LOSS 0.003609324572607875 	 ACC 0.0 
LOSS 0.006644266191869974 	 ACC 0.0 
LOSS 0.01822623237967491 	 ACC 0.0 
LOSS 0.020365694537758827 	 ACC 0.0 
LOSS 0.021596824750304222 	 ACC 0.0 
LOSS 0.010169233195483685 	 ACC 0.0 
LOSS 0.01084425300359726 	 ACC 0.0 
LOSS 0.008987188339233398 	 ACC 0.0 
LOSS 0.021419750526547432 	 ACC 0.0 
LOSS 0.0005180005682632327 	 ACC 0.0 
LOSS 0.011347130872309208 	 ACC 0.0 
LOSS 0.012460308149456978 	 ACC 0.0 
LOSS 0.02401885576546192 	 ACC 0.0 
LOSS 0.035008471459150314 	 ACC 0.0 
LOSS 0.008438647724688053 	 ACC 0.0 
LOSS 0.012656240724027157 	 ACC 0.0 
LOSS 0.006494896486401558 	 ACC 0.0 
LOSS 0.01022488996386528 	 ACC 0.0 
LOSS 0.012800808064639568 	 ACC 0.0 
LOSS 0.00969623401761055 	 ACC 0.0 
LOSS 0.010871211998164654 	 ACC 0.0 
LOSS 0.01212351769208908 	 ACC 0.0 
LOSS 0.010131007991731167 	 ACC 0.0 
LOSS 0.011555584147572517 	 ACC 0.0 
LOSS 0.006928608287125826 	 ACC 0.25 
LOSS 0.03158397600054741 	 ACC 0.0 
LOSS 0.017081182450056076 	 ACC 0.0 
LOSS 0.0015436786925420165 	 ACC 0.0 
LOSS 0.010116309858858585 	 ACC 0.0 
LOSS 0.010670499876141548 	 ACC 0.0 
LOSS 0.018489932641386986 	 ACC 0.0 
LOSS 0.030505402013659477 	 ACC 0.0 
LOSS 0.01043133344501257 	 ACC 0.0 
LOSS 0.008318445645272732 	 ACC 0.0 
LOSS 0.008636321872472763 	 ACC 0.0 
LOSS 0.013895871117711067 	 ACC 0.0 
LOSS 0.006535845343023539 	 ACC 0.0 
LOSS 0.00759571697562933 	 ACC 0.0 
LOSS 0.004357635509222746 	 ACC 0.0 
LOSS 0.014483352191746235 	 ACC 0.0 
LOSS 0.006990859750658274 	 ACC 0.0 
LOSS 0.022490283474326134 	 ACC 0.0 
LOSS 0.008318587206304073 	 ACC 0.0 
LOSS 0.01893661357462406 	 ACC 0.0 
LOSS 0.011049214750528336 	 ACC 0.0 
LOSS 0.009498565457761288 	 ACC 0.0 
LOSS 0.004463569261133671 	 ACC 0.0 
LOSS 0.00835389830172062 	 ACC 0.0 
LOSS 0.009858130477368832 	 ACC 0.0 
LOSS 0.015410936437547207 	 ACC 0.0 
LOSS 0.020534608513116837 	 ACC 0.0 
LOSS 0.0105251744389534 	 ACC 0.0 
LOSS 0.004843919537961483 	 ACC 0.0 
LOSS 0.007031960412859917 	 ACC 0.0 
LOSS 0.01172557845711708 	 ACC 0.0 
LOSS 0.013794513419270515 	 ACC 0.0 
LOSS 0.007191934622824192 	 ACC 0.0 
LOSS 0.010687917470932007 	 ACC 0.0 
LOSS 0.016483504325151443 	 ACC 0.0 
LOSS 0.010678386315703392 	 ACC 0.0 
LOSS 0.014889398589730263 	 ACC 0.0 
LOSS 0.0376555360853672 	 ACC 0.0 
LOSS 0.3071194291114807 	 ACC 0.0 
LOSS 0.015218864195048809 	 ACC 0.0 
LOSS 0.01455087959766388 	 ACC 0.0 
LOSS 0.0027968233916908503 	 ACC 0.0 
LOSS 0.005802755244076252 	 ACC 0.0 
LOSS 0.11805162578821182 	 ACC 0.0 
LOSS 0.016271069645881653 	 ACC 0.0 
LOSS 0.003974353428930044 	 ACC 0.0 
LOSS 0.02692217379808426 	 ACC 0.0 
LOSS 0.0015299824299290776 	 ACC 0.0 
LOSS 0.006223785225301981 	 ACC 0.0 
LOSS 0.1154145672917366 	 ACC 0.0 
LOSS 0.009574253112077713 	 ACC 0.0 
LOSS 0.021655794233083725 	 ACC 0.0 
LOSS 0.006330793257802725 	 ACC 0.0 
LOSS 0.005997981410473585 	 ACC 0.0 
LOSS 0.012945547699928284 	 ACC 0.0 
LOSS 0.022194545716047287 	 ACC 0.0 
LOSS 0.00883741769939661 	 ACC 0.0 
LOSS 0.006696916185319424 	 ACC 0.0 
LOSS 0.042236845940351486 	 ACC 0.0 
LOSS 0.009713168255984783 	 ACC 0.0 
LOSS 0.00827706791460514 	 ACC 0.0 
LOSS 0.010562864132225513 	 ACC 0.0 
LOSS 0.01095541287213564 	 ACC 0.0 
LOSS 0.009749161079525948 	 ACC 0.0 
LOSS 0.004252646584063768 	 ACC 0.0 
LOSS 0.012349339202046394 	 ACC 0.0 
LOSS 0.003284866688773036 	 ACC 0.0 
LOSS 0.017230520024895668 	 ACC 0.0 
LOSS 0.02018697001039982 	 ACC 0.0 
LOSS 0.01365926954895258 	 ACC 0.0 
LOSS 0.007698547560721636 	 ACC 0.0 
LOSS 0.0286161657422781 	 ACC 0.0 
LOSS 0.009338763542473316 	 ACC 0.0 
LOSS 0.006363401655107737 	 ACC 0.0 
LOSS 0.0628664642572403 	 ACC 0.0 
LOSS 0.010850698687136173 	 ACC 0.0 
LOSS 0.007536484394222498 	 ACC 0.0 
LOSS 0.0035956648644059896 	 ACC 0.0 
LOSS 0.014770478010177612 	 ACC 0.0 
LOSS 0.01157950796186924 	 ACC 0.0 
LOSS 0.05869998782873154 	 ACC 0.0 
LOSS 0.0005196707788854837 	 ACC 0.0 
LOSS 0.01043907180428505 	 ACC 0.0 
LOSS 0.028485383838415146 	 ACC 0.0 
LOSS 0.010065211914479733 	 ACC 0.0 
LOSS 0.01145865023136139 	 ACC 0.0 
LOSS 0.03135588765144348 	 ACC 0.25 
LOSS 0.007129615172743797 	 ACC 0.0 
LOSS 0.01720672845840454 	 ACC 0.0 
LOSS 0.011211998760700226 	 ACC 0.0 
LOSS 0.006699396297335625 	 ACC 0.0 
LOSS 0.02780790813267231 	 ACC 0.0 
LOSS 0.037563957273960114 	 ACC 0.0 
LOSS 0.008592535741627216 	 ACC 0.0 
LOSS 0.00551169877871871 	 ACC 0.0 
LOSS 0.005590587854385376 	 ACC 0.0 
LOSS 0.007846007123589516 	 ACC 0.0 
LOSS 0.008944022469222546 	 ACC 0.0 
LOSS 0.024198345839977264 	 ACC 0.0 
LOSS 0.008299682289361954 	 ACC 0.0 
LOSS 0.008410206995904446 	 ACC 0.0 
LOSS 0.008493119850754738 	 ACC 0.0 
LOSS 0.0052401283755898476 	 ACC 0.0 
LOSS 0.009763558395206928 	 ACC 0.0 
LOSS 0.0015881304861977696 	 ACC 0.0 
LOSS 0.004844913259148598 	 ACC 0.0 
LOSS 0.014833301305770874 	 ACC 0.0 
LOSS 0.027829525992274284 	 ACC 0.0 
LOSS 0.0057790265418589115 	 ACC 0.0 
LOSS 0.00040994069422595203 	 ACC 0.0 
LOSS 0.006065660621970892 	 ACC 0.0 
LOSS 0.012962521985173225 	 ACC 0.0 
LOSS 0.0051046921871602535 	 ACC 0.0 
LOSS 0.010790804401040077 	 ACC 0.0 
LOSS 0.0051887487061321735 	 ACC 0.0 
LOSS 0.012695536017417908 	 ACC 0.25 
LOSS 0.008928094990551472 	 ACC 0.0 
LOSS 0.002667325548827648 	 ACC 0.0 
LOSS 0.040537092834711075 	 ACC 0.0 
LOSS 0.006390760187059641 	 ACC 0.0 
LOSS 0.0025785763282328844 	 ACC 0.0 
LOSS 0.0019753454253077507 	 ACC 0.0 
LOSS 0.012311513535678387 	 ACC 0.0 
LOSS 0.000611386785749346 	 ACC 0.0 
LOSS 0.005866352003067732 	 ACC 0.0 
LOSS 0.029756667092442513 	 ACC 0.0 
LOSS 0.005140243098139763 	 ACC 0.0 
LOSS 0.0034356992691755295 	 ACC 0.0 
LOSS 0.006758807692676783 	 ACC 0.0 
LOSS 0.020662350580096245 	 ACC 0.0 
LOSS 0.0486668236553669 	 ACC 0.0 
LOSS 0.01254295650869608 	 ACC 0.0 
LOSS 0.015022000297904015 	 ACC 0.0 
LOSS 0.0066448356956243515 	 ACC 0.0 
LOSS 0.012249214574694633 	 ACC 0.0 
LOSS 0.023799659684300423 	 ACC 0.0 
LOSS 0.023886580020189285 	 ACC 0.0 
LOSS 0.0076402113772928715 	 ACC 0.0 
LOSS 0.014245021156966686 	 ACC 0.0 
LOSS 0.011701386421918869 	 ACC 0.0 
LOSS 0.0198796596378088 	 ACC 0.0 
LOSS 0.013106700964272022 	 ACC 0.0 
LOSS 0.01590900868177414 	 ACC 0.0 
LOSS 0.01264891680330038 	 ACC 0.0 
LOSS 0.012479121796786785 	 ACC 0.0 
LOSS 0.025868825614452362 	 ACC 0.0 
LOSS 0.030774742364883423 	 ACC 0.0 
LOSS 0.007493339478969574 	 ACC 0.25 
LOSS 0.01203744113445282 	 ACC 0.0 
LOSS 0.021721195429563522 	 ACC 0.0 
LOSS 0.021040942519903183 	 ACC 0.0 
LOSS 0.007843425497412682 	 ACC 0.0 
LOSS 0.006533889099955559 	 ACC 0.0 
LOSS 0.009092818014323711 	 ACC 0.0 
LOSS 0.007420741952955723 	 ACC 0.0 
LOSS 0.006961727049201727 	 ACC 0.0 
LOSS 0.009543399326503277 	 ACC 0.0 
LOSS 0.011901451274752617 	 ACC 0.0 
LOSS 0.00875826645642519 	 ACC 0.0 
LOSS 0.009140808135271072 	 ACC 0.0 
LOSS 0.02003885991871357 	 ACC 0.0 
LOSS 0.011412064544856548 	 ACC 0.0 
LOSS 0.013266097754240036 	 ACC 0.0 
LOSS 0.0096959937363863 	 ACC 0.0 
LOSS 0.009160504676401615 	 ACC 0.0 
LOSS 0.007749862503260374 	 ACC 0.0 
LOSS 0.007074911147356033 	 ACC 0.0 
LOSS 0.013199293985962868 	 ACC 0.0 
LOSS 0.025386817753314972 	 ACC 0.0 
LOSS 0.004173133056610823 	 ACC 0.0 
