ITERATION 2 

PARAMS:
-> num_beams:  3 
-> no_repeat_ngram_size:  3 
-> repetition_penalty:  1.0 
-> temperature:  0.7 
-> top_k:  100 
-> top_p:  0.7 
-> max_length:  20 
 
LOSS 12.670243263244629 	 ACC 0.25 
LOSS 0.01648668199777603 	 ACC 0.0 
LOSS 0.028827112168073654 	 ACC 0.0 
LOSS 0.05423703417181969 	 ACC 0.0 
LOSS 0.020382044836878777 	 ACC 0.0 
LOSS 0.012957102619111538 	 ACC 0.0 
LOSS 0.02480102702975273 	 ACC 0.0 
LOSS 0.13889430463314056 	 ACC 0.0 
LOSS 0.019552219659090042 	 ACC 0.0 
LOSS 0.023168079555034637 	 ACC 0.0 
LOSS 0.005460874643176794 	 ACC 0.0 
LOSS 0.04333437606692314 	 ACC 0.0 
LOSS 0.019091470167040825 	 ACC 0.0 
LOSS 0.02035062201321125 	 ACC 0.0 
LOSS 0.005867791827768087 	 ACC 0.0 
LOSS 0.024110740050673485 	 ACC 0.0 
LOSS 0.006813373416662216 	 ACC 0.0 
LOSS 0.01647772081196308 	 ACC 0.0 
LOSS 0.014791344292461872 	 ACC 0.0 
LOSS 0.041916556656360626 	 ACC 0.0 
LOSS 0.010691985487937927 	 ACC 0.0 
LOSS 0.018239490687847137 	 ACC 0.0 
LOSS 0.06120013818144798 	 ACC 0.0 
LOSS 0.017500048503279686 	 ACC 0.0 
LOSS 0.01965753734111786 	 ACC 0.0 
LOSS 0.027625804767012596 	 ACC 0.0 
LOSS 0.05287933722138405 	 ACC 0.0 
LOSS 0.03732668608427048 	 ACC 0.0 
LOSS 0.018638117238879204 	 ACC 0.0 
LOSS 0.034272897988557816 	 ACC 0.0 
LOSS 0.01428051944822073 	 ACC 0.0 
LOSS 0.01898607797920704 	 ACC 0.0 
LOSS 0.014385153539478779 	 ACC 0.0 
LOSS 0.01169140450656414 	 ACC 0.0 
LOSS 0.007863298989832401 	 ACC 0.0 
LOSS 0.018695473670959473 	 ACC 0.0 
LOSS 0.01754215732216835 	 ACC 0.0 
LOSS 0.008478216826915741 	 ACC 0.0 
LOSS 0.024509204551577568 	 ACC 0.0 
LOSS 0.05738047510385513 	 ACC 0.0 
LOSS 0.021867254748940468 	 ACC 0.0 
LOSS 0.015238448046147823 	 ACC 0.0 
LOSS 0.028984621167182922 	 ACC 0.0 
LOSS 0.01974673755466938 	 ACC 0.0 
LOSS 0.01939711906015873 	 ACC 0.0 
LOSS 0.009318527765572071 	 ACC 0.0 
LOSS 0.006980088073760271 	 ACC 0.0 
LOSS 0.01676490344107151 	 ACC 0.0 
LOSS 0.015358000062406063 	 ACC 0.0 
LOSS 0.012578808702528477 	 ACC 0.0 
LOSS 0.0180765762925148 	 ACC 0.0 
LOSS 0.04429621621966362 	 ACC 0.0 
LOSS 0.00475089019164443 	 ACC 0.0 
LOSS 0.018926983699202538 	 ACC 0.0 
LOSS 0.018568430095911026 	 ACC 0.0 
LOSS 0.01763438992202282 	 ACC 0.0 
LOSS 0.01678454875946045 	 ACC 0.0 
LOSS 0.02233121544122696 	 ACC 0.0 
LOSS 0.00878822896629572 	 ACC 0.0 
LOSS 0.007225671783089638 	 ACC 0.0 
LOSS 0.005403887014836073 	 ACC 0.0 
LOSS 0.1600518524646759 	 ACC 0.0 
LOSS 0.004700083285570145 	 ACC 0.0 
LOSS 0.0045398082584142685 	 ACC 0.0 
LOSS 0.009994200430810452 	 ACC 0.0 
LOSS 0.01728302240371704 	 ACC 0.0 
LOSS 0.018673237413167953 	 ACC 0.0 
LOSS 0.016964025795459747 	 ACC 0.0 
LOSS 0.010997192934155464 	 ACC 0.0 
LOSS 0.007389787118881941 	 ACC 0.0 
LOSS 0.00963724497705698 	 ACC 0.0 
LOSS 0.022348636761307716 	 ACC 0.0 
LOSS 0.01659533567726612 	 ACC 0.0 
LOSS 0.004093887284398079 	 ACC 0.0 
LOSS 0.019793104380369186 	 ACC 0.0 
LOSS 0.05404317006468773 	 ACC 0.0 
LOSS 0.005122890695929527 	 ACC 0.0 
LOSS 0.028423478826880455 	 ACC 0.0 
LOSS 0.010574686340987682 	 ACC 0.0 
LOSS 0.03525814786553383 	 ACC 0.0 
LOSS 0.024946847930550575 	 ACC 0.0 
LOSS 0.004702401347458363 	 ACC 0.0 
LOSS 0.01241910457611084 	 ACC 0.0 
LOSS 0.009863815270364285 	 ACC 0.0 
LOSS 0.021573010832071304 	 ACC 0.0 
LOSS 0.010339552536606789 	 ACC 0.0 
LOSS 0.015809210017323494 	 ACC 0.0 
LOSS 0.015889622271060944 	 ACC 0.0 
LOSS 0.00018454129167366773 	 ACC 0.0 
LOSS 0.008911189623177052 	 ACC 0.0 
LOSS 0.01995781809091568 	 ACC 0.0 
LOSS 0.013546142727136612 	 ACC 0.0 
LOSS 0.010163028724491596 	 ACC 0.0 
LOSS 0.012726353481411934 	 ACC 0.0 
LOSS 0.015411353670060635 	 ACC 0.0 
LOSS 0.08522967249155045 	 ACC 0.0 
LOSS 0.019343076273798943 	 ACC 0.0 
LOSS 0.016919704154133797 	 ACC 0.0 
LOSS 0.018408598378300667 	 ACC 0.0 
LOSS 0.009362434037029743 	 ACC 0.0 
LOSS 0.025338828563690186 	 ACC 0.0 
LOSS 0.014351978898048401 	 ACC 0.0 
LOSS 0.010145135223865509 	 ACC 0.0 
LOSS 0.041824668645858765 	 ACC 0.0 
LOSS 0.008133302442729473 	 ACC 0.0 
LOSS 0.0004059660714119673 	 ACC 0.0 
LOSS 0.0986180528998375 	 ACC 0.0 
LOSS 0.020810911431908607 	 ACC 0.0 
LOSS 0.0017563337460160255 	 ACC 0.0 
LOSS 0.009934758767485619 	 ACC 0.0 
LOSS 0.01231465209275484 	 ACC 0.0 
LOSS 0.011049517430365086 	 ACC 0.0 
LOSS 0.009334364905953407 	 ACC 0.0 
LOSS 0.03966027498245239 	 ACC 0.0 
LOSS 0.013853635638952255 	 ACC 0.0 
LOSS 0.011196980252861977 	 ACC 0.0 
LOSS 0.004366989713162184 	 ACC 0.0 
LOSS 0.019294776022434235 	 ACC 0.0 
LOSS 0.036595866084098816 	 ACC 0.0 
LOSS 0.003822721540927887 	 ACC 0.0 
LOSS 0.0069381799548864365 	 ACC 0.0 
LOSS 0.024319123476743698 	 ACC 0.0 
LOSS 0.013385896570980549 	 ACC 0.0 
LOSS 0.007943175733089447 	 ACC 0.0 
LOSS 0.21163757145404816 	 ACC 0.0 
LOSS 0.01614193059504032 	 ACC 0.0 
LOSS 0.008610204793512821 	 ACC 0.0 
LOSS 0.0050042117945849895 	 ACC 0.0 
LOSS 0.005028664134442806 	 ACC 0.0 
LOSS 0.017642484977841377 	 ACC 0.0 
LOSS 0.012869724072515965 	 ACC 0.0 
LOSS 0.009235253557562828 	 ACC 0.0 
LOSS 0.013981497846543789 	 ACC 0.0 
LOSS 0.01756933331489563 	 ACC 0.0 
LOSS 0.021205389872193336 	 ACC 0.0 
LOSS 0.011261256411671638 	 ACC 0.0 
LOSS 0.025466635823249817 	 ACC 0.0 
LOSS 0.012089446187019348 	 ACC 0.0 
LOSS 0.034121930599212646 	 ACC 0.0 
LOSS 0.04245879873633385 	 ACC 0.0 
LOSS 0.02218036726117134 	 ACC 0.0 
LOSS 0.009670394472777843 	 ACC 0.0 
LOSS 0.002927199238911271 	 ACC 0.0 
LOSS 0.007282584439963102 	 ACC 0.0 
LOSS 0.030925428494811058 	 ACC 0.0 
LOSS 0.014319419860839844 	 ACC 0.0 
LOSS 0.014473497867584229 	 ACC 0.0 
LOSS 0.01637401059269905 	 ACC 0.0 
LOSS 0.017914626747369766 	 ACC 0.0 
LOSS 0.017424989491701126 	 ACC 0.0 
LOSS 0.009657933376729488 	 ACC 0.0 
LOSS 0.02339564822614193 	 ACC 0.0 
LOSS 0.008591706864535809 	 ACC 0.0 
LOSS 0.011897843331098557 	 ACC 0.0 
LOSS 0.0004697824188042432 	 ACC 0.0 
LOSS 0.009368330240249634 	 ACC 0.0 
LOSS 0.013243858702480793 	 ACC 0.0 
LOSS 0.0101111875846982 	 ACC 0.25 
LOSS 0.018891748040914536 	 ACC 0.0 
LOSS 0.014219331555068493 	 ACC 0.0 
LOSS 0.01555116381496191 	 ACC 0.0 
LOSS 0.014128968119621277 	 ACC 0.0 
LOSS 0.015111839398741722 	 ACC 0.0 
LOSS 0.00813334807753563 	 ACC 0.0 
LOSS 0.012027399614453316 	 ACC 0.0 
LOSS 0.01751447468996048 	 ACC 0.0 
LOSS 0.06732498854398727 	 ACC 0.0 
LOSS 0.01901540718972683 	 ACC 0.0 
LOSS 0.020588157698512077 	 ACC 0.0 
LOSS 0.0208545234054327 	 ACC 0.0 
LOSS 0.019499389454722404 	 ACC 0.0 
LOSS 0.010282634757459164 	 ACC 0.0 
LOSS 0.021065276116132736 	 ACC 0.0 
LOSS 0.015156633220613003 	 ACC 0.0 
LOSS 0.000730506144464016 	 ACC 0.0 
LOSS 0.00484870932996273 	 ACC 0.0 
LOSS 0.0188099667429924 	 ACC 0.0 
LOSS 0.01817968674004078 	 ACC 0.0 
LOSS 0.004992406349629164 	 ACC 0.0 
LOSS 0.010920790955424309 	 ACC 0.0 
LOSS 0.012724097818136215 	 ACC 0.0 
LOSS 0.06835934519767761 	 ACC 0.0 
LOSS 0.014950343407690525 	 ACC 0.0 
LOSS 0.02219172567129135 	 ACC 0.0 
LOSS 0.008769746869802475 	 ACC 0.0 
LOSS 0.007324226200580597 	 ACC 0.0 
LOSS 0.018977776169776917 	 ACC 0.0 
LOSS 0.013979892246425152 	 ACC 0.0 
LOSS 0.011999424546957016 	 ACC 0.0 
LOSS 0.009371048770844936 	 ACC 0.0 
LOSS 0.015523695386946201 	 ACC 0.0 
LOSS 0.007960619404911995 	 ACC 0.0 
LOSS 0.011424914933741093 	 ACC 0.0 
LOSS 0.009056123904883862 	 ACC 0.0 
LOSS 0.012120651081204414 	 ACC 0.0 
LOSS 0.019217314198613167 	 ACC 0.0 
LOSS 0.012269550934433937 	 ACC 0.0 
LOSS 0.012385917827486992 	 ACC 0.0 
LOSS 0.0179632306098938 	 ACC 0.0 
LOSS 0.01901819556951523 	 ACC 0.0 
LOSS 0.03533117100596428 	 ACC 0.0 
LOSS 0.015899090096354485 	 ACC 0.0 
LOSS 0.004302521701902151 	 ACC 0.0 
LOSS 0.010683122090995312 	 ACC 0.0 
LOSS 0.010327518917620182 	 ACC 0.0 
LOSS 0.013068805448710918 	 ACC 0.0 
LOSS 0.017512420192360878 	 ACC 0.0 
LOSS 0.017416607588529587 	 ACC 0.0 
LOSS 0.01641673408448696 	 ACC 0.0 
LOSS 0.041817039251327515 	 ACC 0.0 
LOSS 0.007855054922401905 	 ACC 0.0 
LOSS 0.016677483916282654 	 ACC 0.0 
LOSS 0.016963796690106392 	 ACC 0.0 
LOSS 0.007595054339617491 	 ACC 0.0 
LOSS 0.0074850753881037235 	 ACC 0.0 
LOSS 0.006057716440409422 	 ACC 0.0 
LOSS 0.009674154222011566 	 ACC 0.0 
LOSS 0.03612608090043068 	 ACC 0.0 
LOSS 0.01401874702423811 	 ACC 0.0 
LOSS 0.008758371695876122 	 ACC 0.0 
LOSS 0.0004398988967295736 	 ACC 0.0 
LOSS 0.024561315774917603 	 ACC 0.0 
LOSS 0.027737881988286972 	 ACC 0.0 
LOSS 0.018221646547317505 	 ACC 0.0 
LOSS 0.013134866021573544 	 ACC 0.0 
LOSS 0.032484736293554306 	 ACC 0.0 
LOSS 0.008843361400067806 	 ACC 0.0 
LOSS 0.011854753829538822 	 ACC 0.0 
LOSS 0.0106088537722826 	 ACC 0.0 
LOSS 0.010806392878293991 	 ACC 0.0 
LOSS 0.019257573410868645 	 ACC 0.0 
LOSS 0.010754419490695 	 ACC 0.0 
LOSS 0.014254823327064514 	 ACC 0.0 
LOSS 0.004374130163341761 	 ACC 0.0 
LOSS 0.004995816852897406 	 ACC 0.0 
LOSS 0.012117377482354641 	 ACC 0.0 
LOSS 0.013447518460452557 	 ACC 0.0 
LOSS 0.017428051680326462 	 ACC 0.0 
LOSS 0.008420996367931366 	 ACC 0.0 
LOSS 0.0008665866334922612 	 ACC 0.0 
LOSS 0.016902079805731773 	 ACC 0.0 
LOSS 0.012038582935929298 	 ACC 0.0 
LOSS 0.05641491338610649 	 ACC 0.0 
LOSS 0.009307126514613628 	 ACC 0.0 
LOSS 0.005928427912294865 	 ACC 0.0 
LOSS 0.014192969538271427 	 ACC 0.0 
LOSS 0.01013106107711792 	 ACC 0.0 
LOSS 0.0035425247624516487 	 ACC 0.0 
LOSS 0.008663699962198734 	 ACC 0.0 
LOSS 0.01770162396132946 	 ACC 0.0 
LOSS 0.014150009490549564 	 ACC 0.0 
LOSS 0.009229814633727074 	 ACC 0.0 
LOSS 0.005074824206531048 	 ACC 0.0 
LOSS 0.009115271270275116 	 ACC 0.0 
LOSS 0.015355043113231659 	 ACC 0.0 
LOSS 0.03103974089026451 	 ACC 0.0 
LOSS 0.0015884413151070476 	 ACC 0.0 
LOSS 0.01471653115004301 	 ACC 0.0 
LOSS 0.011398502625524998 	 ACC 0.0 
LOSS 0.01332977693527937 	 ACC 0.0 
LOSS 0.019801296293735504 	 ACC 0.0 
LOSS 0.005132793448865414 	 ACC 0.0 
LOSS 0.0005319321644492447 	 ACC 0.0 
LOSS 0.02509884722530842 	 ACC 0.0 
LOSS 0.007955317385494709 	 ACC 0.0 
LOSS 0.010378752835094929 	 ACC 0.0 
LOSS 0.020526062697172165 	 ACC 0.0 
LOSS 0.01512052584439516 	 ACC 0.0 
LOSS 0.014560158364474773 	 ACC 0.0 
LOSS 0.005960120353847742 	 ACC 0.0 
LOSS 0.013818086124956608 	 ACC 0.0 
LOSS 0.015079909935593605 	 ACC 0.0 
LOSS 0.012289094738662243 	 ACC 0.0 
LOSS 0.011146861128509045 	 ACC 0.0 
LOSS 0.4747956395149231 	 ACC 0.0 
LOSS 0.012270225211977959 	 ACC 0.0 
LOSS 0.004512737970799208 	 ACC 0.0 
LOSS 0.006021097768098116 	 ACC 0.0 
LOSS 0.010837940499186516 	 ACC 0.0 
LOSS 0.0106040732935071 	 ACC 0.0 
LOSS 0.02003648690879345 	 ACC 0.0 
LOSS 0.00948760099709034 	 ACC 0.0 
LOSS 0.012707129120826721 	 ACC 0.0 
LOSS 0.018636789172887802 	 ACC 0.0 
LOSS 0.004849127493798733 	 ACC 0.0 
LOSS 0.04567171260714531 	 ACC 0.0 
LOSS 0.013705427758395672 	 ACC 0.0 
LOSS 0.013509124517440796 	 ACC 0.0 
LOSS 0.014075899496674538 	 ACC 0.0 
LOSS 0.0056802500039339066 	 ACC 0.0 
LOSS 0.015507534146308899 	 ACC 0.0 
LOSS 0.00597670441493392 	 ACC 0.0 
LOSS 0.028848405927419662 	 ACC 0.0 
LOSS 0.008176080882549286 	 ACC 0.0 
LOSS 0.059448566287755966 	 ACC 0.0 
LOSS 0.031071161851286888 	 ACC 0.0 
LOSS 0.014903776347637177 	 ACC 0.0 
LOSS 0.010903204791247845 	 ACC 0.0 
LOSS 0.01981348544359207 	 ACC 0.0 
LOSS 0.007043884135782719 	 ACC 0.0 
LOSS 0.01082792691886425 	 ACC 0.0 
LOSS 0.01695859059691429 	 ACC 0.0 
LOSS 0.01182781532406807 	 ACC 0.0 
LOSS 0.010846608318388462 	 ACC 0.0 
LOSS 0.008502320386469364 	 ACC 0.0 
LOSS 0.013455861248075962 	 ACC 0.0 
LOSS 0.00891873799264431 	 ACC 0.0 
LOSS 0.02872779779136181 	 ACC 0.0 
LOSS 0.007797539699822664 	 ACC 0.0 
LOSS 0.010955053381621838 	 ACC 0.0 
LOSS 0.012603435665369034 	 ACC 0.0 
LOSS 0.019895430654287338 	 ACC 0.0 
LOSS 0.001898744492791593 	 ACC 0.0 
LOSS 0.02535749040544033 	 ACC 0.0 
LOSS 0.013592647388577461 	 ACC 0.0 
LOSS 0.0035481222439557314 	 ACC 0.0 
LOSS 0.01946219801902771 	 ACC 0.0 
LOSS 0.015667425468564034 	 ACC 0.0 
LOSS 0.06797945499420166 	 ACC 0.0 
LOSS 0.012853155843913555 	 ACC 0.0 
LOSS 0.015946945175528526 	 ACC 0.0 
LOSS 0.01338047906756401 	 ACC 0.0 
LOSS 0.012399531900882721 	 ACC 0.0 
LOSS 0.008119677193462849 	 ACC 0.0 
LOSS 0.01408423576503992 	 ACC 0.0 
LOSS 0.005533569026738405 	 ACC 0.0 
LOSS 0.01227397471666336 	 ACC 0.0 
LOSS 0.01762060448527336 	 ACC 0.0 
LOSS 0.007799128070473671 	 ACC 0.0 
LOSS 0.022319553419947624 	 ACC 0.0 
LOSS 0.019914546981453896 	 ACC 0.0 
LOSS 0.010037421248853207 	 ACC 0.0 
LOSS 0.009018363431096077 	 ACC 0.0 
LOSS 0.023937171325087547 	 ACC 0.0 
LOSS 0.027961988002061844 	 ACC 0.0 
LOSS 0.00826962012797594 	 ACC 0.0 
LOSS 0.010931161232292652 	 ACC 0.0 
LOSS 0.011287066154181957 	 ACC 0.0 
LOSS 0.00933789275586605 	 ACC 0.0 
LOSS 0.004775814712047577 	 ACC 0.0 
LOSS 0.009784449823200703 	 ACC 0.0 
LOSS 0.011704442091286182 	 ACC 0.0 
LOSS 0.00540844677016139 	 ACC 0.0 
LOSS 0.05039842426776886 	 ACC 0.0 
LOSS 0.01204612199217081 	 ACC 0.0 
LOSS 0.005458945874124765 	 ACC 0.0 
LOSS 0.01368207298219204 	 ACC 0.0 
LOSS 0.07162575423717499 	 ACC 0.0 
LOSS 0.003545299870893359 	 ACC 0.0 
LOSS 0.02420910634100437 	 ACC 0.0 
LOSS 0.04724973812699318 	 ACC 0.0 
LOSS 0.01472935825586319 	 ACC 0.0 
LOSS 0.010261086747050285 	 ACC 0.0 
LOSS 0.01556527428328991 	 ACC 0.0 
LOSS 0.003163406625390053 	 ACC 0.0 
LOSS 0.01496963482350111 	 ACC 0.0 
LOSS 0.011207467876374722 	 ACC 0.0 
LOSS 0.026810994371771812 	 ACC 0.0 
LOSS 0.007496952544897795 	 ACC 0.0 
LOSS 0.009549731388688087 	 ACC 0.0 
LOSS 0.0032037056516855955 	 ACC 0.0 
LOSS 0.006331605836749077 	 ACC 0.0 
LOSS 0.0029420212376862764 	 ACC 0.0 
LOSS 0.0057507529854774475 	 ACC 0.0 
LOSS 0.0031238000374287367 	 ACC 0.0 
LOSS 0.0003263680264353752 	 ACC 0.0 
LOSS 0.008284113369882107 	 ACC 0.0 
LOSS 0.0068366192281246185 	 ACC 0.0 
LOSS 0.011230148375034332 	 ACC 0.0 
LOSS 0.015746861696243286 	 ACC 0.0 
LOSS 0.0005311116692610085 	 ACC 0.0 
LOSS 0.021974680945277214 	 ACC 0.0 
LOSS 0.032324954867362976 	 ACC 0.0 
LOSS 0.004362635780125856 	 ACC 0.25 
LOSS 0.013306578621268272 	 ACC 0.0 
LOSS 0.016545981168746948 	 ACC 0.0 
LOSS 0.01625903509557247 	 ACC 0.0 
LOSS 0.014281153678894043 	 ACC 0.0 
LOSS 0.012818589806556702 	 ACC 0.0 
LOSS 0.01017678715288639 	 ACC 0.0 
LOSS 0.01330925989896059 	 ACC 0.0 
LOSS 0.005673222243785858 	 ACC 0.0 
LOSS 0.008543429896235466 	 ACC 0.0 
LOSS 0.008840540423989296 	 ACC 0.0 
LOSS 0.007706824690103531 	 ACC 0.0 
LOSS 0.022449219599366188 	 ACC 0.0 
LOSS 0.047537315636873245 	 ACC 0.0 
LOSS 0.15703512728214264 	 ACC 0.0 
LOSS 0.010353059507906437 	 ACC 0.0 
LOSS 0.003574581816792488 	 ACC 0.0 
LOSS 0.24345673620700836 	 ACC 0.0 
LOSS 0.009736600331962109 	 ACC 0.0 
LOSS 0.006393113639205694 	 ACC 0.0 
LOSS 0.010491359047591686 	 ACC 0.0 
LOSS 0.013338318094611168 	 ACC 0.0 
LOSS 0.007999698631465435 	 ACC 0.0 
LOSS 0.014904330484569073 	 ACC 0.0 
LOSS 0.007654630579054356 	 ACC 0.0 
LOSS 0.013309267349541187 	 ACC 0.0 
LOSS 0.1390589475631714 	 ACC 0.0 
LOSS 0.0007644512224942446 	 ACC 0.0 
LOSS 0.01288183405995369 	 ACC 0.0 
LOSS 0.014820982702076435 	 ACC 0.0 
LOSS 0.008318118751049042 	 ACC 0.0 
LOSS 0.04774262756109238 	 ACC 0.0 
LOSS 0.0078079579398036 	 ACC 0.0 
LOSS 0.004912668373435736 	 ACC 0.0 
LOSS 0.009024128317832947 	 ACC 0.0 
LOSS 0.013635724782943726 	 ACC 0.0 
LOSS 0.007666851859539747 	 ACC 0.0 
LOSS 0.07580307126045227 	 ACC 0.0 
LOSS 0.0065419720485806465 	 ACC 0.0 
LOSS 0.006273267325013876 	 ACC 0.0 
LOSS 0.017508236691355705 	 ACC 0.0 
LOSS 0.011122058145701885 	 ACC 0.0 
LOSS 0.008886173367500305 	 ACC 0.0 
LOSS 0.05276727303862572 	 ACC 0.0 
LOSS 0.0062280683778226376 	 ACC 0.0 
LOSS 0.02329203113913536 	 ACC 0.0 
LOSS 0.007616646122187376 	 ACC 0.0 
LOSS 0.02557717263698578 	 ACC 0.0 
LOSS 0.009607585147023201 	 ACC 0.0 
LOSS 0.0808507576584816 	 ACC 0.0 
LOSS 0.023397166281938553 	 ACC 0.0 
LOSS 0.013254459016025066 	 ACC 0.0 
LOSS 0.011104428209364414 	 ACC 0.0 
LOSS 0.007682966999709606 	 ACC 0.0 
LOSS 0.010315119288861752 	 ACC 0.0 
LOSS 0.026622507721185684 	 ACC 0.0 
LOSS 0.06163083761930466 	 ACC 0.0 
LOSS 0.012305471114814281 	 ACC 0.0 
LOSS 0.009664298966526985 	 ACC 0.0 
LOSS 0.015353391878306866 	 ACC 0.0 
LOSS 0.01640528254210949 	 ACC 0.0 
LOSS 0.011955280788242817 	 ACC 0.0 
LOSS 0.005724240094423294 	 ACC 0.0 
LOSS 0.013190141879022121 	 ACC 0.0 
LOSS 0.004896586295217276 	 ACC 0.0 
LOSS 0.007703171111643314 	 ACC 0.0 
LOSS 0.013098123483359814 	 ACC 0.0 
LOSS 0.008669824339449406 	 ACC 0.0 
LOSS 0.039556875824928284 	 ACC 0.0 
LOSS 0.0005494147189892828 	 ACC 0.0 
LOSS 0.013371109031140804 	 ACC 0.0 
LOSS 0.010015876963734627 	 ACC 0.0 
LOSS 0.002556699560955167 	 ACC 0.0 
LOSS 0.005485494155436754 	 ACC 0.0 
LOSS 0.051694273948669434 	 ACC 0.0 
LOSS 0.011034581810235977 	 ACC 0.0 
LOSS 0.01984836719930172 	 ACC 0.0 
LOSS 0.012961547821760178 	 ACC 0.0 
LOSS 0.01693003624677658 	 ACC 0.0 
LOSS 0.013160956092178822 	 ACC 0.0 
LOSS 0.0037646524142473936 	 ACC 0.0 
LOSS 0.03364371135830879 	 ACC 0.0 
LOSS 0.009809408336877823 	 ACC 0.0 
LOSS 0.0007069932180456817 	 ACC 0.0 
LOSS 0.013556656427681446 	 ACC 0.0 
LOSS 0.008305784314870834 	 ACC 0.0 
LOSS 0.006493827793747187 	 ACC 0.0 
LOSS 0.020772399380803108 	 ACC 0.0 
LOSS 0.02130596712231636 	 ACC 0.0 
LOSS 0.013859158381819725 	 ACC 0.0 
LOSS 0.010503575205802917 	 ACC 0.0 
LOSS 0.0039483774453401566 	 ACC 0.0 
LOSS 0.01093197613954544 	 ACC 0.0 
LOSS 0.013710901141166687 	 ACC 0.0 
LOSS 0.010022393427789211 	 ACC 0.0 
LOSS 0.01601368375122547 	 ACC 0.0 
LOSS 0.10607334226369858 	 ACC 0.0 
LOSS 0.023721734061837196 	 ACC 0.0 
LOSS 0.010642326436936855 	 ACC 0.0 
LOSS 0.010301305912435055 	 ACC 0.0 
LOSS 0.05269879475235939 	 ACC 0.0 
LOSS 0.01029886119067669 	 ACC 0.0 
LOSS 0.00865442119538784 	 ACC 0.0 
LOSS 0.009487117640674114 	 ACC 0.0 
LOSS 0.0052023958414793015 	 ACC 0.0 
LOSS 0.01145183015614748 	 ACC 0.0 
LOSS 0.019325189292430878 	 ACC 0.0 
LOSS 0.0018762733088806272 	 ACC 0.0 
LOSS 0.0003643989039119333 	 ACC 0.0 
LOSS 0.008199161849915981 	 ACC 0.0 
LOSS 0.008010822348296642 	 ACC 0.0 
LOSS 0.01048899907618761 	 ACC 0.0 
LOSS 0.010543654672801495 	 ACC 0.0 
LOSS 0.008541109971702099 	 ACC 0.0 
LOSS 0.005959867965430021 	 ACC 0.0 
LOSS 0.025024473667144775 	 ACC 0.0 
LOSS 0.010331199504435062 	 ACC 0.0 
LOSS 0.0008122267317958176 	 ACC 0.0 
LOSS 0.004116826690733433 	 ACC 0.0 
LOSS 0.00037061667535454035 	 ACC 0.0 
LOSS 0.0033140487503260374 	 ACC 0.0 
LOSS 0.015098869800567627 	 ACC 0.0 
LOSS 0.003284563310444355 	 ACC 0.0 
LOSS 0.007318119518458843 	 ACC 0.0 
LOSS 0.010407059453427792 	 ACC 0.0 
LOSS 0.008236699737608433 	 ACC 0.0 
LOSS 0.023003894835710526 	 ACC 0.0 
LOSS 0.00633776281028986 	 ACC 0.0 
LOSS 0.006847452837973833 	 ACC 0.0 
LOSS 0.014380423352122307 	 ACC 0.0 
LOSS 0.003939403686672449 	 ACC 0.0 
LOSS 0.0133270975202322 	 ACC 0.0 
LOSS 0.007769669871777296 	 ACC 0.0 
LOSS 0.010251253843307495 	 ACC 0.0 
LOSS 0.012260500341653824 	 ACC 0.0 
LOSS 0.00793711468577385 	 ACC 0.0 
LOSS 0.0009832798969000578 	 ACC 0.0 
LOSS 0.005884036421775818 	 ACC 0.0 
LOSS 0.006072761956602335 	 ACC 0.0 
LOSS 0.011217683553695679 	 ACC 0.0 
LOSS 0.012811796739697456 	 ACC 0.0 
LOSS 0.005239331163465977 	 ACC 0.0 
LOSS 0.00980059802532196 	 ACC 0.0 
LOSS 0.01202438399195671 	 ACC 0.0 
LOSS 0.005751759745180607 	 ACC 0.0 
LOSS 0.024903059005737305 	 ACC 0.0 
LOSS 0.022590963169932365 	 ACC 0.0 
LOSS 0.0055273170582950115 	 ACC 0.0 
LOSS 0.013746260665357113 	 ACC 0.0 
LOSS 0.007875812239944935 	 ACC 0.0 
LOSS 0.002900904743000865 	 ACC 0.0 
LOSS 0.025661863386631012 	 ACC 0.0 
LOSS 0.01893904246389866 	 ACC 0.0 
LOSS 0.004845337942242622 	 ACC 0.0 
LOSS 0.006461838725954294 	 ACC 0.0 
LOSS 0.010431284084916115 	 ACC 0.0 
LOSS 0.0051268599927425385 	 ACC 0.0 
LOSS 0.005596717353910208 	 ACC 0.0 
LOSS 0.0010287970071658492 	 ACC 0.0 
LOSS 0.002952141687273979 	 ACC 0.0 
LOSS 0.01411073561757803 	 ACC 0.0 
LOSS 0.007829681038856506 	 ACC 0.0 
LOSS 0.0007095144246704876 	 ACC 0.0 
LOSS 0.00777860265225172 	 ACC 0.0 
LOSS 0.002638579346239567 	 ACC 0.0 
LOSS 0.007549320347607136 	 ACC 0.0 
LOSS 0.0035480852238833904 	 ACC 0.0 
LOSS 0.013375592418015003 	 ACC 0.0 
LOSS 0.01140498649328947 	 ACC 0.0 
LOSS 0.004161013290286064 	 ACC 0.0 
LOSS 0.005430234130471945 	 ACC 0.0 
LOSS 0.006723259575664997 	 ACC 0.0 
LOSS 0.006955638527870178 	 ACC 0.0 
LOSS 0.007204064168035984 	 ACC 0.0 
LOSS 0.00045114263775758445 	 ACC 0.0 
LOSS 0.007093004882335663 	 ACC 0.0 
LOSS 0.005986090749502182 	 ACC 0.0 
LOSS 0.008221928030252457 	 ACC 0.0 
LOSS 0.0006231790757738054 	 ACC 0.0 
LOSS 0.012345339171588421 	 ACC 0.0 
LOSS 0.012970460578799248 	 ACC 0.0 
